Sentiment,Sentence,Clean sentences
2753,1,"Finnish-owned contract manufacturer of electronics Elcoteq Hungary Kft has announced plans to recruit more than 650 new staffers to fulfill new orders in P+_cs , where the company has two plants .",finnishowned contract manufacturer electronics elcoteq hungary kft announced plans recruit 650 new staffers fulfill new orders pcs company two plants
2754,-1,55 workers in +_m+_l will be affected by the close-down .,55 workers ml affected closedown
2755,-1,Aspocomp has a large factory in China and a factory building project in India that was halted due to financing problems .,aspocomp large factory china factory building project india halted due financing problems
2756,1,Finnair was able to operate most of its leisure flights despite the strike .,finnair able operate leisure flights despite strike
2757,-1,"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",production products continue normally temporary layoffs concern simultaneously 80 employees
2758,1,We look forward to helping the company develop its operational services and further digitalize its services for its customers . '',look forward helping company develop operational services digitalize services customers
2759,-1,"`` The implementation of these programs has had , and will have , negative impacts on 2006 and 2007 earnings , '' Mr Meiklejohn said .",implementation programs negative impacts 2006 2007 earnings mr meiklejohn said
2760,1,KESKO FOOD LTD PRESS RELEASE 04.01.2006 AT 13.00 Kesko Food Ltd is launching a major TV campaign to recruit as many as one hundred new K-food retailers .,kesko food ltd press release 04012006 1300 kesko food ltd launching major tv campaign recruit many one hundred new kfood retailers
2761,-1,"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 .",part reorganisation measures take place spring 2006 tamglass finton start personnel negotiations affect entire staff 33
2762,-1,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",finnish electronics manufacturing services ems company elcoteq se posted net loss 664 mln euro 912 mln first half 2007 compared net profit 71 mln euro 98 mln period 2006
2763,1,"It projected revenue of $ 2.2 billion to $ 2.3 billion , slightly higher than analyst estimates of $ 2.19 billion .",projected revenue 22 billion 23 billion slightly higher analyst estimates 219 billion
2764,-1,Net sales fell by 5 % from the previous accounting period .,net sales fell 5 previous accounting period
2765,1,"Finnish construction group YIT has been awarded a contract to install heating , air conditioning and cooling systems to the new head office of the automobile association ADAC in Munich in Germany .",finnish construction group yit awarded contract install heating air conditioning cooling systems new head office automobile association adac munich germany
2766,1,"Tiimari Latvian representative Ineta Zaharova said that the company earned LVL 122,000 in 2005 profit , which is 20 times more that in 2004 .",tiimari latvian representative ineta zaharova said company earned lvl 122000 2005 profit 20 times 2004
2767,-1,"Paper companies were in negative territories , with Stora Enso R shedding 1.62 pct to 12.73 eur , UPM-Kymmene down 0.80 pct at 18.64 eur and M-real B 0.18 pct lower at 5.57 eur .",paper companies negative territories stora enso r shedding 162 pct 1273 eur upmkymmene 080 pct 1864 eur mreal b 018 pct lower 557 eur
2768,1,Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .,operating profit excluding nonrecurring items increased 27 eur 819 mn eur 644 mn corresponding period 2008
2769,1,"In banking , Sampo A was unchanged at 14.24 eur and Nordea rose 0.42 pct to 9.51 eur .",banking sampo unchanged 1424 eur nordea rose 042 pct 951 eur
2770,-1,"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .",according finnish petrol station chain st1 managing director kim wiio company forced make purchases rising prices first half 2008 consumer prices going almost daily due competition
2771,-1,Asian traffic declined by 3.4 per cent .,asian traffic declined 34 per cent
2772,-1,"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",group operating loss eur 08 mn profit eur 25 mn 2004
2773,-1,"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .",say number deals become normalized moment therefore decided devalue apartments sale added
2774,-1,"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",2009 3 february 2010 finlandbased steel maker rautaruukki oyj hel rtrks ruukki said today slipped largerthanexpected pretax loss eur46m fourth quarter 2009 yearearlier profit eur45m
2775,-1,"In the Baltic countries , development of operations and reorganisation continued , and non-recurring items related to the takeover process lowered earnings .",baltic countries development operations reorganisation continued nonrecurring items related takeover process lowered earnings
2776,1,"The most loyal customers were found in the Bank of +_land , with an index of 8.0 .",loyal customers found bank land index 80
2777,-1,"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",october upm reported thirdquarter net loss euro86 million 110 million compared net profit euro120 million 2007
2778,-1,Hobby Hall 's sales decrease 26 pct due to implementing a new information system that involved changing in the principal of posting sales .,hobby hall sales decrease 26 pct due implementing new information system involved changing principal posting sales
2779,1,EuroChem Head of Corporate Finance Alexander Gavrilov said : `` I am pleased that we have once again confirmed that EuroChem is able to attract long-term funds at attractive rates .,eurochem head corporate finance alexander gavrilov said pleased confirmed eurochem able attract longterm funds attractive rates
2780,-1,"Initially , the company said a maximum of 15 people would be made redundant in the parent company and about 15 in its subsidiaries .",initially company said maximum 15 people would made redundant parent company 15 subsidiaries
2781,-1,"Stora Enso Oyj , the largest papermaker , in October said it would close four mills .",stora enso oyj largest papermaker october said would close four mills
2782,-1,"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",food sales totalled eur 3235 mn october 2009 representing decrease 55 october 2008
2783,-1,"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",sales finland decreased 105 january sales outside finland dropped 17
2784,-1,Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords : TECNOMEN-RESULTS,repeats sees 2008 operating profit yy reporting helsinki newsroom keywords tecnomenresults
2785,-1,"More than 14,000 customers were left powerless .",14000 customers left powerless
2786,1,"For the first nine months of 2010 , Talvivaara 's net loss narrowed to EUR 8.3 million from EUR 21.9 million for the same period of 2009 .",first nine months 2010 talvivaara net loss narrowed eur 83 million eur 219 million period 2009
2787,1,The shopping center will have a prime location right next to the Myllypuro metro station .,shopping center prime location right next myllypuro metro station
2788,-1,"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees .",production products continue normally temporary layoffs concern simultaneously 80 employees
2789,-1,"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",sales finland decreased 105 january sales outside finland dropped 17
2790,-1,"Finnish power supply solutions and systems provider Efore Oyj said its net loss widened to 3.2 mln euro $ 4.2 mln for the first quarter of fiscal 2006-2007 ending October 31 , 2007 from 900,000 euro $ 1.2 mln for the same period of fiscal 2005-06 .",finnish power supply solutions systems provider efore oyj said net loss widened 32 mln euro 42 mln first quarter fiscal 20062007 ending october 31 2007 900000 euro 12 mln period fiscal 200506
2791,-1,The measures result from decreased demand in technical design and product information .,measures result decreased demand technical design product information
2792,-1,The majority of the company 's personnel in Finland is temporarily laid off from one to six weeks in the period from February to June 2009 period .,majority company personnel finland temporarily laid one six weeks period february june 2009 period
2793,-1,"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .",frost sold shares 19 million 6067 12 per share compared friday high 1133 low 1014
2794,1,"BG AD , Bulgaria 's leading Internet company .",bg ad bulgaria leading internet company
2795,-1,More than a third of the original participants dropped out due to nausea and other side effects .,third original participants dropped due nausea side effects
2796,1,"Efore 's presence here also opens up new and interesting development opportunities for our students , '' the dean of the Faculty of Electronics , Communications and Automation at TKK said .",efore presence also opens new interesting development opportunities students dean faculty electronics communications automation tkk said
